OrderId,ProductID,Name,Month,BottleSize,Category,Gender,Season,SoldInSeason,DiscountPercent,CostPerBottle,SellingPrice,QuantitySold
24025,21,Musk Pink,May,10ml,Fruity,Her,Summer,1,50.0,30,100,2
24026,22,Elixir,August,100ml,Fresh,Him,Summer,1,30.0,350,600,3
24027,5,One Million,July,20ml,Woody,Him,All Seasons,1,30.0,45,200,2
24028,19,Good Girl,May,100ml,Oriental,Her,All Seasons,1,30.0,350,600,3
24029,4,Zara Gold,January,5ml,Woody,Him,All Seasons,1,60.0,20,50,6
24030,16,Very Sexy,September,50ml,Fruity,Her,All Seasons,1,60.0,200,450,8
24031,17,Yara Candy,April,20ml,Fruity,Her,Summer,0,50.0,45,200,0
24032,4,Zara Gold,March,100ml,Woody,Him,All Seasons,1,60.0,350,600,7
24033,3,Stronger With You Intensely,May,5ml,Fresh,Him,Winter,0,50.0,20,50,4
24034,2,Stronger With You,January,100ml,Fresh,Him,All Seasons,1,60.0,350,600,3
24035,18,Marshmallow,May,100ml,Fruity,Unisex,Winter,0,50.0,350,600,0
24036,15,Coconut Vanille,November,20ml,Musk,Unisex,Summer,0,10.0,45,200,5
24037,3,Stronger With You Intensely,September,30ml,Fresh,Him,Winter,0,50.0,150,300,3
24038,13,Black Opium,January,30ml,Oriental,Him,Winter,1,30.0,150,300,8
24039,20,Musk Roman,April,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,1
24040,6,Oud,August,30ml,Musk,Unisex,Winter,0,30.0,150,300,1
24041,15,Coconut Vanille,December,30ml,Musk,Unisex,Summer,0,20.0,150,300,0
24042,8,Silver Scent,June,20ml,Oriental,Him,All Seasons,1,10.0,45,200,6
24043,7,Imperial Valley,December,100ml,Oriental,Him,Summer,0,50.0,350,600,4
24044,10,Invictus,January,100ml,Oriental,Him,Summer,0,50.0,350,600,1
24045,9,Black XS L'exces,November,50ml,Oriental,Him,Summer,0,20.0,200,450,0
24046,12,Spicebomb,February,5ml,Woody,Him,Winter,1,60.0,20,50,13
24047,5,One Million,September,10ml,Woody,Him,All Seasons,1,50.0,30,100,3
24048,10,Invictus,February,20ml,Oriental,Him,Summer,0,30.0,45,200,5
24049,15,Coconut Vanille,December,5ml,Musk,Unisex,Summer,0,50.0,20,50,3
24050,10,Invictus,March,100ml,Oriental,Him,Summer,0,50.0,350,600,3
24051,16,Very Sexy,May,10ml,Fruity,Her,All Seasons,1,60.0,30,100,9
24052,3,Stronger With You Intensely,August,50ml,Fresh,Him,Winter,0,30.0,200,450,0
24053,4,Zara Gold,January,100ml,Woody,Him,All Seasons,1,60.0,350,600,3
24054,21,Musk Pink,July,10ml,Fruity,Her,Summer,1,50.0,30,100,1
24055,12,Spicebomb,April,50ml,Woody,Him,Winter,0,50.0,200,450,4
24056,15,Coconut Vanille,June,30ml,Musk,Unisex,Summer,1,20.0,150,300,9
24057,18,Marshmallow,April,30ml,Fruity,Unisex,Winter,0,50.0,150,300,5
24058,4,Zara Gold,November,5ml,Woody,Him,All Seasons,1,60.0,20,50,1
24059,24,Ultra Male,June,30ml,Oriental,Him,Winter,0,20.0,150,300,0
24060,11,Lacoste White,October,30ml,Woody,Him,Summer,0,60.0,150,300,3
24061,22,Elixir,January,5ml,Fresh,Him,Summer,0,10.0,20,50,0
24062,11,Lacoste White,September,100ml,Woody,Him,Summer,1,20.0,350,600,3
24063,10,Invictus,May,50ml,Oriental,Him,Summer,1,50.0,200,450,0
24064,15,Coconut Vanille,August,30ml,Musk,Unisex,Summer,1,20.0,150,300,4
24065,5,One Million,November,20ml,Woody,Him,All Seasons,1,30.0,45,200,3
24066,15,Coconut Vanille,September,100ml,Musk,Unisex,Summer,1,60.0,350,600,6
24067,24,Ultra Male,May,20ml,Oriental,Him,Winter,0,60.0,45,200,3
24068,16,Very Sexy,March,5ml,Fruity,Her,All Seasons,1,30.0,20,50,7
24069,2,Stronger With You,November,100ml,Fresh,Him,All Seasons,1,60.0,350,600,3
24070,17,Yara Candy,April,30ml,Fruity,Her,Summer,0,10.0,150,300,2
24071,1,Le Male Elixir,January,30ml,Oriental,Him,Winter,1,30.0,150,300,3
24072,3,Stronger With You Intensely,April,50ml,Fresh,Him,Winter,0,30.0,200,450,8
24073,7,Imperial Valley,January,5ml,Oriental,Him,Summer,0,60.0,20,50,3
24074,8,Silver Scent,September,5ml,Oriental,Him,All Seasons,1,50.0,20,50,2
24075,1,Le Male Elixir,November,20ml,Oriental,Him,Winter,1,50.0,45,200,7
24076,1,Le Male Elixir,June,100ml,Oriental,Him,Winter,0,60.0,350,600,2
24077,19,Good Girl,August,100ml,Oriental,Her,All Seasons,1,30.0,350,600,5
24078,11,Lacoste White,December,10ml,Woody,Him,Summer,0,50.0,30,100,6
24079,5,One Million,December,100ml,Woody,Him,All Seasons,1,30.0,350,600,0
24080,11,Lacoste White,January,100ml,Woody,Him,Summer,0,20.0,350,600,2
24081,17,Yara Candy,January,50ml,Fruity,Her,Summer,0,60.0,200,450,9
24082,18,Marshmallow,May,10ml,Fruity,Unisex,Winter,0,10.0,30,100,3
24083,7,Imperial Valley,April,50ml,Oriental,Him,Summer,0,10.0,200,450,0
24084,5,One Million,February,100ml,Woody,Him,All Seasons,1,30.0,350,600,2
24085,24,Ultra Male,February,30ml,Oriental,Him,Winter,1,20.0,150,300,6
24086,16,Very Sexy,October,100ml,Fruity,Her,All Seasons,1,20.0,350,600,3
24087,24,Ultra Male,March,10ml,Oriental,Him,Winter,1,30.0,30,100,2
24088,8,Silver Scent,June,100ml,Oriental,Him,All Seasons,1,60.0,350,600,4
24089,3,Stronger With You Intensely,January,10ml,Fresh,Him,Winter,1,50.0,30,100,5
24090,10,Invictus,August,50ml,Oriental,Him,Summer,1,50.0,200,450,2
24091,8,Silver Scent,September,20ml,Oriental,Him,All Seasons,1,10.0,45,200,3
24092,18,Marshmallow,August,20ml,Fruity,Unisex,Winter,0,50.0,45,200,1
24093,18,Marshmallow,April,50ml,Fruity,Unisex,Winter,0,50.0,200,450,6
24094,2,Stronger With You,January,20ml,Fresh,Him,All Seasons,1,20.0,45,200,7
24095,15,Coconut Vanille,May,100ml,Musk,Unisex,Summer,1,60.0,350,600,4
24096,9,Black XS L'exces,October,30ml,Oriental,Him,Summer,0,10.0,150,300,2
24097,15,Coconut Vanille,February,30ml,Musk,Unisex,Summer,0,20.0,150,300,0
24098,10,Invictus,October,10ml,Oriental,Him,Summer,0,10.0,30,100,4
24099,13,Black Opium,November,30ml,Oriental,Him,Winter,1,30.0,150,300,3
24100,18,Marshmallow,August,10ml,Fruity,Unisex,Winter,0,10.0,30,100,2
24101,8,Silver Scent,November,50ml,Oriental,Him,All Seasons,1,30.0,200,450,0
24102,5,One Million,April,20ml,Woody,Him,All Seasons,1,30.0,45,200,3
24103,17,Yara Candy,August,30ml,Fruity,Her,Summer,1,10.0,150,300,1
24104,23,Moon Sparkle,September,30ml,Gourmand,Her,Summer,1,20.0,150,300,4
24105,11,Lacoste White,September,5ml,Woody,Him,Summer,1,60.0,20,50,4
24106,24,Ultra Male,September,50ml,Oriental,Him,Winter,0,20.0,200,450,1
24107,5,One Million,March,100ml,Woody,Him,All Seasons,1,30.0,350,600,4
24108,20,Musk Roman,November,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,0
24109,24,Ultra Male,September,10ml,Oriental,Him,Winter,0,30.0,30,100,2
24110,8,Silver Scent,February,30ml,Oriental,Him,All Seasons,1,60.0,150,300,7
24111,4,Zara Gold,August,5ml,Woody,Him,All Seasons,1,60.0,20,50,5
24112,16,Very Sexy,November,30ml,Fruity,Her,All Seasons,1,20.0,150,300,8
24113,21,Musk Pink,January,20ml,Fruity,Her,Summer,0,50.0,45,200,1
24114,2,Stronger With You,November,100ml,Fresh,Him,All Seasons,1,60.0,350,600,7
24115,16,Very Sexy,April,30ml,Fruity,Her,All Seasons,1,20.0,150,300,4
24116,21,Musk Pink,April,5ml,Fruity,Her,Summer,0,30.0,20,50,2
24117,1,Le Male Elixir,June,100ml,Oriental,Him,Winter,0,60.0,350,600,0
24118,13,Black Opium,September,30ml,Oriental,Him,Winter,0,30.0,150,300,2
24119,2,Stronger With You,February,100ml,Fresh,Him,All Seasons,1,60.0,350,600,7
24120,5,One Million,April,5ml,Woody,Him,All Seasons,1,50.0,20,50,10
24121,12,Spicebomb,October,10ml,Woody,Him,Winter,0,20.0,30,100,2
24122,8,Silver Scent,March,5ml,Oriental,Him,All Seasons,1,50.0,20,50,15
24123,3,Stronger With You Intensely,May,10ml,Fresh,Him,Winter,0,50.0,30,100,2
24124,20,Musk Roman,August,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,5
24125,5,One Million,April,30ml,Woody,Him,All Seasons,1,60.0,150,300,6
24126,21,Musk Pink,January,20ml,Fruity,Her,Summer,0,50.0,45,200,2
24127,5,One Million,July,20ml,Woody,Him,All Seasons,1,30.0,45,200,10
24128,13,Black Opium,February,50ml,Oriental,Him,Winter,1,20.0,200,450,11
24129,18,Marshmallow,May,20ml,Fruity,Unisex,Winter,0,50.0,45,200,2
24130,12,Spicebomb,August,50ml,Woody,Him,Winter,0,50.0,200,450,10
24131,11,Lacoste White,September,5ml,Woody,Him,Summer,1,60.0,20,50,3
24132,19,Good Girl,December,50ml,Oriental,Her,All Seasons,1,30.0,200,450,5
24133,1,Le Male Elixir,November,50ml,Oriental,Him,Winter,1,30.0,200,450,0
24134,20,Musk Roman,January,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,5
24135,17,Yara Candy,June,10ml,Fruity,Her,Summer,1,50.0,30,100,5
24136,19,Good Girl,January,5ml,Oriental,Her,All Seasons,1,30.0,20,50,9
24137,11,Lacoste White,October,100ml,Woody,Him,Summer,0,20.0,350,600,1
24138,10,Invictus,January,5ml,Oriental,Him,Summer,0,30.0,20,50,5
24139,14,Khamra,October,5ml,Musk,Unisex,Winter,0,30.0,20,50,0
24140,16,Very Sexy,January,10ml,Fruity,Her,All Seasons,1,60.0,30,100,2
24141,23,Moon Sparkle,February,10ml,Gourmand,Her,Summer,0,30.0,30,100,4
24142,21,Musk Pink,December,10ml,Fruity,Her,Summer,0,50.0,30,100,2
24143,2,Stronger With You,March,10ml,Fresh,Him,All Seasons,1,50.0,30,100,4
24144,4,Zara Gold,June,20ml,Woody,Him,All Seasons,1,30.0,45,200,2
24145,23,Moon Sparkle,July,100ml,Gourmand,Her,Summer,1,10.0,350,600,1
24146,10,Invictus,September,20ml,Oriental,Him,Summer,1,30.0,45,200,0
24147,14,Khamra,December,5ml,Musk,Unisex,Winter,1,30.0,20,50,10
24148,2,Stronger With You,May,5ml,Fresh,Him,All Seasons,1,10.0,20,50,11
24149,3,Stronger With You Intensely,August,100ml,Fresh,Him,Winter,0,10.0,350,600,3
24150,10,Invictus,December,5ml,Oriental,Him,Summer,0,30.0,20,50,0
24151,18,Marshmallow,February,100ml,Fruity,Unisex,Winter,1,50.0,350,600,4
24152,19,Good Girl,June,5ml,Oriental,Her,All Seasons,1,30.0,20,50,4
24153,22,Elixir,April,5ml,Fresh,Him,Summer,0,10.0,20,50,1
24154,5,One Million,December,5ml,Woody,Him,All Seasons,1,50.0,20,50,14
24155,5,One Million,August,100ml,Woody,Him,All Seasons,1,30.0,350,600,1
24156,14,Khamra,August,5ml,Musk,Unisex,Winter,0,30.0,20,50,1
24157,14,Khamra,March,100ml,Musk,Unisex,Winter,1,60.0,350,600,1
24158,1,Le Male Elixir,December,5ml,Oriental,Him,Winter,1,10.0,20,50,11
24159,11,Lacoste White,January,50ml,Woody,Him,Summer,0,30.0,200,450,0
24160,22,Elixir,June,20ml,Fresh,Him,Summer,1,30.0,45,200,1
24161,4,Zara Gold,September,10ml,Woody,Him,All Seasons,1,30.0,30,100,4
24162,20,Musk Roman,November,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,2
24163,11,Lacoste White,April,50ml,Woody,Him,Summer,0,30.0,200,450,1
24164,13,Black Opium,May,20ml,Oriental,Him,Winter,0,50.0,45,200,2
24165,16,Very Sexy,January,5ml,Fruity,Her,All Seasons,1,30.0,20,50,8
24166,17,Yara Candy,August,10ml,Fruity,Her,Summer,1,50.0,30,100,7
24167,16,Very Sexy,March,5ml,Fruity,Her,All Seasons,1,30.0,20,50,1
24168,3,Stronger With You Intensely,August,30ml,Fresh,Him,Winter,0,50.0,150,300,5
24169,8,Silver Scent,February,20ml,Oriental,Him,All Seasons,1,10.0,45,200,3
24170,21,Musk Pink,June,30ml,Fruity,Her,Summer,1,30.0,150,300,8
24171,1,Le Male Elixir,June,30ml,Oriental,Him,Winter,0,30.0,150,300,3
24172,18,Marshmallow,July,50ml,Fruity,Unisex,Winter,0,50.0,200,450,5
24173,13,Black Opium,April,20ml,Oriental,Him,Winter,0,50.0,45,200,4
24174,3,Stronger With You Intensely,March,10ml,Fresh,Him,Winter,1,50.0,30,100,7
24175,3,Stronger With You Intensely,October,30ml,Fresh,Him,Winter,0,50.0,150,300,0
24176,24,Ultra Male,November,100ml,Oriental,Him,Winter,1,30.0,350,600,5
24177,1,Le Male Elixir,April,50ml,Oriental,Him,Winter,0,30.0,200,450,5
24178,1,Le Male Elixir,June,10ml,Oriental,Him,Winter,0,50.0,30,100,6
24179,1,Le Male Elixir,February,10ml,Oriental,Him,Winter,1,50.0,30,100,15
24180,16,Very Sexy,February,100ml,Fruity,Her,All Seasons,1,20.0,350,600,0
24181,23,Moon Sparkle,May,50ml,Gourmand,Her,Summer,1,50.0,200,450,6
24182,5,One Million,September,30ml,Woody,Him,All Seasons,1,60.0,150,300,5
24183,20,Musk Roman,September,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,6
24184,18,Marshmallow,September,10ml,Fruity,Unisex,Winter,0,10.0,30,100,2
24185,6,Oud,February,100ml,Musk,Unisex,Winter,1,10.0,350,600,0
24186,2,Stronger With You,January,10ml,Fresh,Him,All Seasons,1,50.0,30,100,7
24187,12,Spicebomb,April,100ml,Woody,Him,Winter,0,10.0,350,600,0
24188,2,Stronger With You,April,10ml,Fresh,Him,All Seasons,1,50.0,30,100,15
24189,3,Stronger With You Intensely,July,10ml,Fresh,Him,Winter,0,50.0,30,100,0
24190,12,Spicebomb,August,30ml,Woody,Him,Winter,0,30.0,150,300,1
24191,20,Musk Roman,March,20ml,Musk,Unisex,All Seasons,1,10.0,45,200,4
24192,24,Ultra Male,October,100ml,Oriental,Him,Winter,0,30.0,350,600,2
24193,16,Very Sexy,September,100ml,Fruity,Her,All Seasons,1,20.0,350,600,2
24194,7,Imperial Valley,April,100ml,Oriental,Him,Summer,0,50.0,350,600,3
24195,8,Silver Scent,August,30ml,Oriental,Him,All Seasons,1,60.0,150,300,2
24196,15,Coconut Vanille,April,100ml,Musk,Unisex,Summer,0,60.0,350,600,2
24197,5,One Million,January,50ml,Woody,Him,All Seasons,1,30.0,200,450,9
24198,13,Black Opium,September,10ml,Oriental,Him,Winter,0,10.0,30,100,4
24199,19,Good Girl,February,30ml,Oriental,Her,All Seasons,1,50.0,150,300,3
24200,21,Musk Pink,March,20ml,Fruity,Her,Summer,0,50.0,45,200,2
24201,2,Stronger With You,April,10ml,Fresh,Him,All Seasons,1,50.0,30,100,3
24202,7,Imperial Valley,November,50ml,Oriental,Him,Summer,0,10.0,200,450,1
24203,7,Imperial Valley,August,20ml,Oriental,Him,Summer,1,20.0,45,200,2
24204,14,Khamra,October,10ml,Musk,Unisex,Winter,0,50.0,30,100,3
24205,5,One Million,November,100ml,Woody,Him,All Seasons,1,30.0,350,600,0
24206,23,Moon Sparkle,November,20ml,Gourmand,Her,Summer,0,50.0,45,200,1
24207,23,Moon Sparkle,August,50ml,Gourmand,Her,Summer,1,50.0,200,450,6
24208,8,Silver Scent,May,10ml,Oriental,Him,All Seasons,1,20.0,30,100,1
24209,10,Invictus,May,20ml,Oriental,Him,Summer,1,30.0,45,200,3
24210,11,Lacoste White,February,20ml,Woody,Him,Summer,0,20.0,45,200,0
24211,2,Stronger With You,August,20ml,Fresh,Him,All Seasons,1,20.0,45,200,3
24212,22,Elixir,August,50ml,Fresh,Him,Summer,1,30.0,200,450,0
24213,19,Good Girl,December,20ml,Oriental,Her,All Seasons,1,20.0,45,200,0
24214,8,Silver Scent,March,5ml,Oriental,Him,All Seasons,1,50.0,20,50,2
24215,14,Khamra,October,5ml,Musk,Unisex,Winter,0,30.0,20,50,6
24216,10,Invictus,April,5ml,Oriental,Him,Summer,0,30.0,20,50,5
24217,6,Oud,January,100ml,Musk,Unisex,Winter,1,10.0,350,600,1
24218,8,Silver Scent,May,5ml,Oriental,Him,All Seasons,1,50.0,20,50,5
24219,3,Stronger With You Intensely,December,100ml,Fresh,Him,Winter,1,10.0,350,600,1
24220,20,Musk Roman,June,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,2
24221,16,Very Sexy,March,5ml,Fruity,Her,All Seasons,1,30.0,20,50,2
24222,23,Moon Sparkle,April,20ml,Gourmand,Her,Summer,0,50.0,45,200,2
24223,1,Le Male Elixir,September,50ml,Oriental,Him,Winter,0,30.0,200,450,3
24224,16,Very Sexy,April,20ml,Fruity,Her,All Seasons,1,60.0,45,200,2
24225,14,Khamra,March,50ml,Musk,Unisex,Winter,1,10.0,200,450,2
24226,15,Coconut Vanille,March,20ml,Musk,Unisex,Summer,0,10.0,45,200,0
24227,24,Ultra Male,January,20ml,Oriental,Him,Winter,1,60.0,45,200,10
24228,10,Invictus,September,10ml,Oriental,Him,Summer,1,10.0,30,100,4
24229,4,Zara Gold,April,30ml,Woody,Him,All Seasons,1,20.0,150,300,2
24230,1,Le Male Elixir,April,50ml,Oriental,Him,Winter,0,30.0,200,450,2
24231,12,Spicebomb,April,50ml,Woody,Him,Winter,0,50.0,200,450,0
24232,5,One Million,September,10ml,Woody,Him,All Seasons,1,50.0,30,100,4
24233,4,Zara Gold,November,20ml,Woody,Him,All Seasons,1,30.0,45,200,7
24234,4,Zara Gold,September,50ml,Woody,Him,All Seasons,1,10.0,200,450,3
24235,7,Imperial Valley,July,10ml,Oriental,Him,Summer,1,60.0,30,100,2
24236,3,Stronger With You Intensely,September,50ml,Fresh,Him,Winter,0,30.0,200,450,2
24237,12,Spicebomb,March,100ml,Woody,Him,Winter,1,10.0,350,600,10
24238,16,Very Sexy,November,10ml,Fruity,Her,All Seasons,1,60.0,30,100,0
24239,7,Imperial Valley,August,20ml,Oriental,Him,Summer,1,20.0,45,200,1
24240,4,Zara Gold,December,50ml,Woody,Him,All Seasons,1,10.0,200,450,4
24241,14,Khamra,April,50ml,Musk,Unisex,Winter,0,10.0,200,450,1
24242,3,Stronger With You Intensely,February,10ml,Fresh,Him,Winter,1,50.0,30,100,7
24243,18,Marshmallow,September,20ml,Fruity,Unisex,Winter,0,50.0,45,200,0
24244,10,Invictus,April,30ml,Oriental,Him,Summer,0,10.0,150,300,4
24245,10,Invictus,March,50ml,Oriental,Him,Summer,0,50.0,200,450,3
24246,6,Oud,October,50ml,Musk,Unisex,Winter,0,60.0,200,450,0
24247,7,Imperial Valley,July,5ml,Oriental,Him,Summer,1,60.0,20,50,7
24248,4,Zara Gold,October,5ml,Woody,Him,All Seasons,1,60.0,20,50,5
24249,14,Khamra,March,100ml,Musk,Unisex,Winter,1,60.0,350,600,3
24250,4,Zara Gold,January,50ml,Woody,Him,All Seasons,1,10.0,200,450,0
24251,17,Yara Candy,May,100ml,Fruity,Her,Summer,1,10.0,350,600,2
24252,7,Imperial Valley,December,5ml,Oriental,Him,Summer,0,60.0,20,50,5
24253,14,Khamra,August,30ml,Musk,Unisex,Winter,0,30.0,150,300,3
24254,13,Black Opium,November,5ml,Oriental,Him,Winter,1,30.0,20,50,7
24255,16,Very Sexy,November,20ml,Fruity,Her,All Seasons,1,60.0,45,200,12
24256,19,Good Girl,November,20ml,Oriental,Her,All Seasons,1,20.0,45,200,11
24257,14,Khamra,June,10ml,Musk,Unisex,Winter,0,50.0,30,100,1
24258,21,Musk Pink,March,10ml,Fruity,Her,Summer,0,50.0,30,100,5
24259,7,Imperial Valley,November,5ml,Oriental,Him,Summer,0,60.0,20,50,0
24260,19,Good Girl,July,5ml,Oriental,Her,All Seasons,1,30.0,20,50,10
24261,9,Black XS L'exces,April,30ml,Oriental,Him,Summer,0,10.0,150,300,4
24262,16,Very Sexy,June,10ml,Fruity,Her,All Seasons,1,60.0,30,100,6
24263,12,Spicebomb,October,10ml,Woody,Him,Winter,0,20.0,30,100,5
24264,22,Elixir,May,50ml,Fresh,Him,Summer,1,30.0,200,450,3
24265,7,Imperial Valley,October,20ml,Oriental,Him,Summer,0,20.0,45,200,3
24266,13,Black Opium,March,100ml,Oriental,Him,Winter,1,20.0,350,600,15
24267,4,Zara Gold,April,30ml,Woody,Him,All Seasons,1,20.0,150,300,2
24268,16,Very Sexy,February,100ml,Fruity,Her,All Seasons,1,20.0,350,600,3
24269,1,Le Male Elixir,November,50ml,Oriental,Him,Winter,1,30.0,200,450,1
24270,10,Invictus,November,100ml,Oriental,Him,Summer,0,50.0,350,600,1
24271,1,Le Male Elixir,March,50ml,Oriental,Him,Winter,1,30.0,200,450,3
24272,8,Silver Scent,July,30ml,Oriental,Him,All Seasons,1,60.0,150,300,7
24273,12,Spicebomb,October,20ml,Woody,Him,Winter,0,10.0,45,200,3
24274,8,Silver Scent,August,50ml,Oriental,Him,All Seasons,1,30.0,200,450,8
24275,10,Invictus,August,20ml,Oriental,Him,Summer,1,30.0,45,200,10
24276,4,Zara Gold,April,10ml,Woody,Him,All Seasons,1,30.0,30,100,15
24277,18,Marshmallow,January,5ml,Fruity,Unisex,Winter,1,60.0,20,50,3
24278,20,Musk Roman,December,100ml,Musk,Unisex,All Seasons,1,10.0,350,600,3
24279,11,Lacoste White,November,10ml,Woody,Him,Summer,0,50.0,30,100,3
24280,2,Stronger With You,December,20ml,Fresh,Him,All Seasons,1,20.0,45,200,10
24281,2,Stronger With You,January,50ml,Fresh,Him,All Seasons,1,30.0,200,450,11
24282,17,Yara Candy,September,50ml,Fruity,Her,Summer,1,60.0,200,450,0
24283,23,Moon Sparkle,April,50ml,Gourmand,Her,Summer,0,50.0,200,450,2
24284,21,Musk Pink,April,50ml,Fruity,Her,Summer,0,60.0,200,450,2
24285,10,Invictus,May,100ml,Oriental,Him,Summer,1,50.0,350,600,2
24286,12,Spicebomb,March,100ml,Woody,Him,Winter,1,10.0,350,600,4
24287,4,Zara Gold,August,20ml,Woody,Him,All Seasons,1,30.0,45,200,5
24288,2,Stronger With You,August,5ml,Fresh,Him,All Seasons,1,10.0,20,50,9
24289,19,Good Girl,December,5ml,Oriental,Her,All Seasons,1,30.0,20,50,9
24290,11,Lacoste White,October,10ml,Woody,Him,Summer,0,50.0,30,100,2
24291,12,Spicebomb,September,30ml,Woody,Him,Winter,0,30.0,150,300,2
24292,9,Black XS L'exces,December,20ml,Oriental,Him,Summer,0,50.0,45,200,4
24293,8,Silver Scent,June,30ml,Oriental,Him,All Seasons,1,60.0,150,300,6
24294,24,Ultra Male,January,50ml,Oriental,Him,Winter,1,20.0,200,450,1
24295,20,Musk Roman,November,50ml,Musk,Unisex,All Seasons,1,20.0,200,450,10
24296,17,Yara Candy,May,50ml,Fruity,Her,Summer,1,60.0,200,450,5
24297,10,Invictus,June,100ml,Oriental,Him,Summer,1,50.0,350,600,5
24298,18,Marshmallow,May,5ml,Fruity,Unisex,Winter,0,60.0,20,50,3
24299,9,Black XS L'exces,November,20ml,Oriental,Him,Summer,0,50.0,45,200,6
24300,13,Black Opium,May,100ml,Oriental,Him,Winter,0,20.0,350,600,0
24301,4,Zara Gold,September,5ml,Woody,Him,All Seasons,1,60.0,20,50,15
24302,18,Marshmallow,September,20ml,Fruity,Unisex,Winter,0,50.0,45,200,0
24303,2,Stronger With You,July,50ml,Fresh,Him,All Seasons,1,30.0,200,450,5
24304,18,Marshmallow,July,100ml,Fruity,Unisex,Winter,0,50.0,350,600,2
24305,15,Coconut Vanille,January,50ml,Musk,Unisex,Summer,0,50.0,200,450,3
24306,2,Stronger With You,November,100ml,Fresh,Him,All Seasons,1,60.0,350,600,4
24307,13,Black Opium,May,5ml,Oriental,Him,Winter,0,30.0,20,50,4
24308,6,Oud,March,100ml,Musk,Unisex,Winter,1,10.0,350,600,7
24309,12,Spicebomb,March,20ml,Woody,Him,Winter,1,10.0,45,200,7
24310,1,Le Male Elixir,May,50ml,Oriental,Him,Winter,0,30.0,200,450,1
24311,18,Marshmallow,August,10ml,Fruity,Unisex,Winter,0,10.0,30,100,2
24312,13,Black Opium,July,50ml,Oriental,Him,Winter,0,20.0,200,450,3
24313,9,Black XS L'exces,November,5ml,Oriental,Him,Summer,0,50.0,20,50,0
24314,22,Elixir,October,30ml,Fresh,Him,Summer,0,50.0,150,300,0
24315,16,Very Sexy,May,5ml,Fruity,Her,All Seasons,1,30.0,20,50,15
24316,15,Coconut Vanille,October,30ml,Musk,Unisex,Summer,0,20.0,150,300,2
24317,4,Zara Gold,September,100ml,Woody,Him,All Seasons,1,60.0,350,600,2
24318,13,Black Opium,November,30ml,Oriental,Him,Winter,1,30.0,150,300,12
24319,17,Yara Candy,January,5ml,Fruity,Her,Summer,0,20.0,20,50,0
24320,23,Moon Sparkle,July,30ml,Gourmand,Her,Summer,1,20.0,150,300,5
24321,15,Coconut Vanille,August,10ml,Musk,Unisex,Summer,1,50.0,30,100,4
24322,5,One Million,March,10ml,Woody,Him,All Seasons,1,50.0,30,100,4
24323,17,Yara Candy,August,30ml,Fruity,Her,Summer,1,10.0,150,300,2
24324,2,Stronger With You,September,10ml,Fresh,Him,All Seasons,1,50.0,30,100,2
24325,8,Silver Scent,February,20ml,Oriental,Him,All Seasons,1,10.0,45,200,2
24326,23,Moon Sparkle,December,10ml,Gourmand,Her,Summer,0,30.0,30,100,1
24327,20,Musk Roman,December,30ml,Musk,Unisex,All Seasons,1,10.0,150,300,2
24328,22,Elixir,April,50ml,Fresh,Him,Summer,0,30.0,200,450,3
24329,9,Black XS L'exces,March,100ml,Oriental,Him,Summer,0,30.0,350,600,5
24330,17,Yara Candy,March,20ml,Fruity,Her,Summer,0,50.0,45,200,4
24331,17,Yara Candy,January,5ml,Fruity,Her,Summer,0,20.0,20,50,2
24332,6,Oud,January,10ml,Musk,Unisex,Winter,1,20.0,30,100,3
24333,23,Moon Sparkle,April,100ml,Gourmand,Her,Summer,0,10.0,350,600,0
24334,24,Ultra Male,August,50ml,Oriental,Him,Winter,0,20.0,200,450,5
24335,3,Stronger With You Intensely,September,30ml,Fresh,Him,Winter,0,50.0,150,300,4
24336,19,Good Girl,July,100ml,Oriental,Her,All Seasons,1,30.0,350,600,4
24337,11,Lacoste White,August,10ml,Woody,Him,Summer,1,50.0,30,100,3
24338,17,Yara Candy,February,5ml,Fruity,Her,Summer,0,20.0,20,50,4
24339,14,Khamra,December,30ml,Musk,Unisex,Winter,1,30.0,150,300,3
