TransactionID,PurchaseDate,PurchaseYear,PurchaseMonth,CustomerID,CustomerGovernorate,ProductID,ProductName,ProductBrand,ScentCategory,TargetGender,RecommendedSeason,BottleSize,OriginalUnitPrice_EGP,QuantityPurchased,IsPromotionApplied,DiscountPercent,DiscountedUnitPrice_EGP,TotalSaleAmount_EGP,CostToPriceRatio,TotalCostAmount_EGP,NetProfitAmount_EGP,PaymentStatus,CustomerRating
25755,2024-07-19,2024,7,1550,Luxor,1,Rosewood 01,Desert Oud,Oriental,Male,Summer,15ml,130,2,0,0.0,130.0,260.0,0.379,98.54,161.46,Paid,
25756,2024-07-19,2024,7,1111,Assiut,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.436,21.82,28.18,Paid,
25757,2024-07-19,2024,7,3461,Beni Suef,18,Aurum 18,Velour House,Citrus,Male,AllSeasons,3ml,30,2,0,0.0,30.0,60.0,0.361,21.65,38.35,Paid,
25758,2024-07-19,2024,7,395,Port Said,36,Desert 36,Rosewood Atelier,Fruity,Male,Winter,100ml,600,1,0,0.0,600.0,600.0,0.447,268.02,331.98,Paid,4.0
25759,2024-07-19,2024,7,3204,Ismailia,7,Amber 07,Elxair Noir,Woody,Female,Summer,10ml,100,1,0,0.0,100.0,100.0,0.443,44.34,55.66,Paid,
25760,2024-07-19,2024,7,2268,Minya,23,Midnight 23,Aurum Scents,Oriental,Male,Summer,5ml,50,1,1,11.2,44.4,44.4,0.447,22.33,22.07,Refunded,5.0
25761,2024-07-19,2024,7,2810,Minya,23,Midnight 23,Aurum Scents,Oriental,Male,Summer,5ml,50,1,0,0.0,50.0,50.0,0.402,20.08,29.92,Paid,3.0
25762,2024-07-19,2024,7,1112,Port Said,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,50ml,450,1,1,11.2,399.6,399.6,0.421,189.51,210.09,Paid,
25763,2024-07-19,2024,7,1711,Assiut,36,Desert 36,Rosewood Atelier,Fruity,Male,Winter,30ml,300,2,0,0.0,300.0,600.0,0.362,216.97,383.03,Paid,
25764,2024-07-20,2024,7,2516,Luxor,44,Silk 44,Aurum Scents,Citrus,Male,Winter,10ml,100,1,0,0.0,100.0,100.0,0.406,40.61,59.39,Paid,4.0
25765,2024-07-20,2024,7,2236,Luxor,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,50ml,450,1,1,10.5,402.75,402.75,0.369,166.09,236.66,Paid,
25766,2024-07-20,2024,7,1970,Sohag,20,Velour 20,Velour House,Fresh,Female,Summer,10ml,100,1,1,24.0,76.0,76.0,0.358,35.79,40.21,Paid,
25767,2024-07-20,2024,7,2749,Tanta,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.438,13.14,16.86,Paid,
25768,2024-07-20,2024,7,470,Mansoura,24,Nile 24,Rosewood Atelier,Floral,Male,Summer,15ml,130,1,1,29.5,91.65,91.65,0.358,46.55,45.1,Paid,
25769,2024-07-20,2024,7,2055,Damietta,41,Silk 41,Aurum Scents,Woody,Unisex,AllSeasons,15ml,130,1,1,19.0,105.3,105.3,0.39,50.71,54.59,Paid,
25770,2024-07-20,2024,7,3378,Zagazig,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,5ml,50,3,1,17.3,41.35,124.05,0.393,58.92,65.13,Paid,
25771,2024-07-20,2024,7,607,Fayoum,29,Rosewood 29,Desert Oud,Oriental,Male,Summer,5ml,50,1,0,0.0,50.0,50.0,0.355,17.74,32.26,Paid,4.0
25772,2024-07-20,2024,7,878,Cairo,45,Midnight 45,Amber & Co,Oriental,Male,Summer,10ml,100,2,0,0.0,100.0,200.0,0.364,72.85,127.15,Paid,
25773,2024-07-20,2024,7,1526,Ismailia,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,3ml,30,1,1,29.3,21.21,21.21,0.372,11.16,10.05,Paid,
25774,2024-07-20,2024,7,2917,Cairo,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,30ml,300,1,0,0.0,300.0,300.0,0.398,119.33,180.67,Paid,4.0
25775,2024-07-20,2024,7,2084,Assiut,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,10ml,100,1,1,14.0,86.0,86.0,0.351,35.11,50.89,Paid,4.0
25776,2024-07-20,2024,7,1901,Ismailia,35,Rosewood 35,Silk Route,Musk,Unisex,Summer,10ml,100,3,0,0.0,100.0,300.0,0.435,130.52,169.48,Paid,
25777,2024-07-20,2024,7,1674,Tanta,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,15ml,130,2,0,0.0,130.0,260.0,0.362,94.22,165.78,Paid,
25778,2024-07-20,2024,7,342,Giza,33,Desert 33,Silk Route,Fruity,Male,Winter,30ml,300,2,0,0.0,300.0,600.0,0.412,247.09,352.91,Paid,
25779,2024-07-20,2024,7,1742,Fayoum,2,Lumière 02,Velour House,Floral,Female,AllSeasons,10ml,100,3,0,0.0,100.0,300.0,0.414,124.1,175.9,Refunded,
25780,2024-07-20,2024,7,1389,Beni Suef,44,Silk 44,Aurum Scents,Citrus,Male,Winter,5ml,50,1,1,15.8,42.1,42.1,0.395,19.75,22.35,Paid,
25781,2024-07-20,2024,7,3795,Assiut,9,Aurum 09,Velour House,Fresh,Male,Winter,10ml,100,1,0,0.0,100.0,100.0,0.372,37.16,62.84,Paid,
25782,2024-07-20,2024,7,977,Sohag,23,Midnight 23,Aurum Scents,Oriental,Male,Summer,30ml,300,1,0,0.0,300.0,300.0,0.364,109.12,190.88,Pending,
25783,2024-07-20,2024,7,3158,Alexandria,32,Amber 32,Silk Route,Woody,Male,AllSeasons,5ml,50,3,0,0.0,50.0,150.0,0.417,62.6,87.4,Paid,
25784,2024-07-20,2024,7,827,Suez,9,Aurum 09,Velour House,Fresh,Male,Winter,100ml,600,1,1,24.2,454.8,454.8,0.427,256.02,198.78,Refunded,4.0
25785,2024-07-20,2024,7,2972,Zagazig,29,Rosewood 29,Desert Oud,Oriental,Male,Summer,5ml,50,1,1,28.8,35.6,35.6,0.353,17.66,17.94,Paid,
25786,2024-07-20,2024,7,2436,Fayoum,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,100ml,600,1,0,0.0,600.0,600.0,0.39,234.28,365.72,Paid,
25787,2024-07-20,2024,7,2974,Port Said,9,Aurum 09,Velour House,Fresh,Male,Winter,30ml,300,1,1,17.5,247.5,247.5,0.372,111.56,135.94,Paid,
25788,2024-07-20,2024,7,2410,Aswan,6,Midnight 06,Amber & Co,Fruity,Male,AllSeasons,3ml,30,1,1,10.6,26.82,26.82,0.441,13.22,13.6,Paid,
25789,2024-07-20,2024,7,1427,Fayoum,1,Rosewood 01,Desert Oud,Oriental,Male,Summer,3ml,30,1,1,18.0,24.6,24.6,0.4,12.01,12.59,Paid,
25790,2024-07-20,2024,7,516,Suez,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,10ml,100,2,0,0.0,100.0,200.0,0.39,78.07,121.93,Paid,
25791,2024-07-20,2024,7,3342,Sohag,14,Amber 14,Nile Essence,Floral,Unisex,Summer,15ml,130,3,1,22.1,101.27,303.81,0.443,172.89,130.92,Paid,
25792,2024-07-20,2024,7,42,Luxor,37,Silk 37,Silk Route,Oriental,Female,Summer,10ml,100,1,0,0.0,100.0,100.0,0.408,40.8,59.2,Paid,
25793,2024-07-20,2024,7,3560,Damietta,24,Nile 24,Rosewood Atelier,Floral,Male,Summer,10ml,100,2,1,25.6,74.4,148.8,0.362,72.39,76.41,Paid,5.0
25794,2024-07-20,2024,7,78,Suez,43,Midnight 43,Elxair Noir,Fresh,Female,Winter,15ml,130,1,0,0.0,130.0,130.0,0.4,52.05,77.95,Refunded,
25795,2024-07-20,2024,7,2188,Tanta,32,Amber 32,Silk Route,Woody,Male,AllSeasons,30ml,300,1,1,11.4,265.8,265.8,0.421,126.35,139.45,Paid,4.0
25796,2024-07-20,2024,7,537,Sohag,24,Nile 24,Rosewood Atelier,Floral,Male,Summer,10ml,100,2,0,0.0,100.0,200.0,0.353,70.5,129.5,Paid,
25797,2024-07-20,2024,7,2465,Assiut,45,Midnight 45,Amber & Co,Oriental,Male,Summer,3ml,30,1,0,0.0,30.0,30.0,0.447,13.41,16.59,Paid,
25798,2024-07-20,2024,7,2939,Giza,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,5ml,50,1,0,0.0,50.0,50.0,0.387,19.33,30.67,Paid,5.0
25799,2024-07-20,2024,7,2638,Qena,2,Lumière 02,Velour House,Floral,Female,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.437,13.11,16.89,Paid,
25800,2024-07-20,2024,7,3440,Aswan,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,5ml,50,1,1,14.4,42.8,42.8,0.356,17.78,25.02,Paid,
25801,2024-07-20,2024,7,3731,Suez,25,Silk 25,Silk Route,Oriental,Male,Winter,10ml,100,3,1,25.2,74.8,224.4,0.45,134.96,89.44,Paid,
25802,2024-07-20,2024,7,1342,Aswan,35,Rosewood 35,Silk Route,Musk,Unisex,Summer,5ml,50,1,0,0.0,50.0,50.0,0.448,22.39,27.61,Paid,2.0
25803,2024-07-20,2024,7,1057,Giza,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,3ml,30,3,0,0.0,30.0,90.0,0.381,34.3,55.7,Paid,
25804,2024-07-20,2024,7,257,Luxor,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,3ml,30,1,1,20.3,23.91,23.91,0.427,12.8,11.11,Paid,
25805,2024-07-20,2024,7,2633,Luxor,37,Silk 37,Silk Route,Oriental,Female,Summer,10ml,100,1,0,0.0,100.0,100.0,0.405,40.5,59.5,Paid,4.0
25806,2024-07-20,2024,7,3950,Damietta,40,Lumière 40,Aurum Scents,Fruity,Unisex,Summer,30ml,300,1,1,20.2,239.4,239.4,0.408,122.37,117.03,Paid,
25807,2024-07-20,2024,7,901,Ismailia,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,15ml,130,1,1,27.1,94.77,94.77,0.366,47.57,47.2,Paid,
25808,2024-07-20,2024,7,1535,Sohag,40,Lumière 40,Aurum Scents,Fruity,Unisex,Summer,3ml,30,1,1,29.5,21.15,21.15,0.412,12.36,8.79,Paid,
25809,2024-07-20,2024,7,2004,Fayoum,40,Lumière 40,Aurum Scents,Fruity,Unisex,Summer,5ml,50,1,0,0.0,50.0,50.0,0.43,21.49,28.51,Paid,
25810,2024-07-20,2024,7,392,Tanta,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.409,20.46,29.54,Paid,4.0
25811,2024-07-20,2024,7,2780,Assiut,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,30ml,300,3,0,0.0,300.0,900.0,0.385,346.33,553.67,Refunded,
25812,2024-07-20,2024,7,24,Damietta,32,Amber 32,Silk Route,Woody,Male,AllSeasons,10ml,100,1,1,21.7,78.3,78.3,0.383,38.29,40.01,Paid,5.0
25813,2024-07-20,2024,7,92,Damietta,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.411,41.14,58.86,Paid,
25814,2024-07-20,2024,7,226,Giza,5,Rosewood 05,Aurum Scents,Woody,Unisex,Summer,10ml,100,1,0,0.0,100.0,100.0,0.359,35.89,64.11,Paid,
25815,2024-07-20,2024,7,343,Alexandria,25,Silk 25,Silk Route,Oriental,Male,Winter,5ml,50,2,0,0.0,50.0,100.0,0.355,35.52,64.48,Paid,
25816,2024-07-20,2024,7,614,Assiut,5,Rosewood 05,Aurum Scents,Woody,Unisex,Summer,3ml,30,1,0,0.0,30.0,30.0,0.408,12.24,17.76,Paid,
25817,2024-07-20,2024,7,241,Zagazig,31,Silk 31,Midnight Bloom,Citrus,Female,Summer,3ml,30,1,0,0.0,30.0,30.0,0.406,12.17,17.83,Paid,
25818,2024-07-20,2024,7,2817,Mansoura,43,Midnight 43,Elxair Noir,Fresh,Female,Winter,50ml,450,2,0,0.0,450.0,900.0,0.37,333.34,566.66,Refunded,
25819,2024-07-20,2024,7,2568,Ismailia,26,Elxair 26,Aurum Scents,Citrus,Female,AllSeasons,15ml,130,2,0,0.0,130.0,260.0,0.394,102.45,157.55,Paid,4.0
25820,2024-07-20,2024,7,324,Tanta,18,Aurum 18,Velour House,Citrus,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.4,20.0,30.0,Paid,
25821,2024-07-21,2024,7,3051,Suez,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.449,13.48,16.52,Paid,
25822,2024-07-21,2024,7,2712,Assiut,36,Desert 36,Rosewood Atelier,Fruity,Male,Winter,15ml,130,2,0,0.0,130.0,260.0,0.407,105.82,154.18,Paid,
25823,2024-07-21,2024,7,3844,Port Said,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,5ml,50,1,0,0.0,50.0,50.0,0.381,19.05,30.95,Paid,
25824,2024-07-21,2024,7,1122,Suez,33,Desert 33,Silk Route,Fruity,Male,Winter,3ml,30,2,1,20.8,23.76,47.52,0.393,23.6,23.92,Paid,4.0
25825,2024-07-21,2024,7,1406,Cairo,32,Amber 32,Silk Route,Woody,Male,AllSeasons,15ml,130,1,0,0.0,130.0,130.0,0.359,46.61,83.39,Paid,
25826,2024-07-21,2024,7,1235,Assiut,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,30ml,300,3,0,0.0,300.0,900.0,0.416,374.29,525.71,Paid,
25827,2024-07-21,2024,7,2303,Zagazig,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,50ml,450,1,0,0.0,450.0,450.0,0.36,162.13,287.87,Paid,
25828,2024-07-21,2024,7,2054,Mansoura,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,50ml,450,2,0,0.0,450.0,900.0,0.448,402.82,497.18,Paid,
25829,2024-07-21,2024,7,3560,Beni Suef,8,Rosewood 08,Lumière Paris-Style,Floral,Unisex,Summer,10ml,100,2,0,0.0,100.0,200.0,0.422,84.33,115.67,Paid,
25830,2024-07-21,2024,7,2647,Qena,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.404,40.41,59.59,Paid,
25831,2024-07-21,2024,7,1305,Qena,35,Rosewood 35,Silk Route,Musk,Unisex,Summer,3ml,30,1,0,0.0,30.0,30.0,0.394,11.82,18.18,Refunded,
25832,2024-07-21,2024,7,701,Assiut,14,Amber 14,Nile Essence,Floral,Unisex,Summer,50ml,450,3,0,0.0,450.0,1350.0,0.41,554.17,795.83,Paid,
25833,2024-07-21,2024,7,3438,Tanta,32,Amber 32,Silk Route,Woody,Male,AllSeasons,50ml,450,2,0,0.0,450.0,900.0,0.389,349.91,550.09,Paid,
25834,2024-07-21,2024,7,2162,Alexandria,20,Velour 20,Velour House,Fresh,Female,Summer,15ml,130,3,1,28.3,93.21,279.63,0.449,175.24,104.39,Paid,
25835,2024-07-21,2024,7,3987,Port Said,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.36,10.8,19.2,Paid,
25836,2024-07-21,2024,7,3447,Giza,45,Midnight 45,Amber & Co,Oriental,Male,Summer,3ml,30,2,0,0.0,30.0,60.0,0.368,22.07,37.93,Paid,
25837,2024-07-21,2024,7,2164,Tanta,35,Rosewood 35,Silk Route,Musk,Unisex,Summer,3ml,30,2,0,0.0,30.0,60.0,0.448,26.89,33.11,Paid,
25838,2024-07-21,2024,7,3785,Suez,42,Velour 42,Amber & Co,Woody,Male,AllSeasons,30ml,300,1,1,15.4,253.8,253.8,0.374,112.12,141.68,Paid,
25839,2024-07-21,2024,7,2203,Zagazig,35,Rosewood 35,Silk Route,Musk,Unisex,Summer,5ml,50,1,0,0.0,50.0,50.0,0.375,18.75,31.25,Paid,
25840,2024-07-21,2024,7,2345,Minya,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,3ml,30,2,1,27.7,21.69,43.38,0.373,22.39,20.99,Paid,4.0
25841,2024-07-21,2024,7,410,Assiut,32,Amber 32,Silk Route,Woody,Male,AllSeasons,30ml,300,2,0,0.0,300.0,600.0,0.424,254.57,345.43,Paid,
25842,2024-07-21,2024,7,3315,Aswan,1,Rosewood 01,Desert Oud,Oriental,Male,Summer,5ml,50,1,0,0.0,50.0,50.0,0.396,19.8,30.2,Paid,
25843,2024-07-21,2024,7,2646,Qena,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,15ml,130,1,0,0.0,130.0,130.0,0.441,57.32,72.68,Refunded,5.0
25844,2024-07-21,2024,7,3916,Luxor,31,Silk 31,Midnight Bloom,Citrus,Female,Summer,30ml,300,1,0,0.0,300.0,300.0,0.368,110.25,189.75,Paid,
25845,2024-07-21,2024,7,2677,Luxor,20,Velour 20,Velour House,Fresh,Female,Summer,15ml,130,1,1,17.6,107.12,107.12,0.434,56.42,50.7,Paid,4.0
25846,2024-07-21,2024,7,252,Assiut,5,Rosewood 05,Aurum Scents,Woody,Unisex,Summer,5ml,50,3,0,0.0,50.0,150.0,0.371,55.61,94.39,Paid,
25847,2024-07-21,2024,7,2647,Luxor,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,5ml,50,2,0,0.0,50.0,100.0,0.439,43.89,56.11,Paid,
25848,2024-07-21,2024,7,3085,Cairo,28,Amber 28,Velour House,Musk,Unisex,Winter,30ml,300,1,0,0.0,300.0,300.0,0.418,125.32,174.68,Refunded,4.0
25849,2024-07-21,2024,7,1490,Qena,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.429,21.47,28.53,Paid,
25850,2024-07-21,2024,7,3171,Cairo,14,Amber 14,Nile Essence,Floral,Unisex,Summer,10ml,100,2,0,0.0,100.0,200.0,0.369,73.88,126.12,Paid,
25851,2024-07-21,2024,7,1007,Port Said,44,Silk 44,Aurum Scents,Citrus,Male,Winter,5ml,50,2,0,0.0,50.0,100.0,0.421,42.13,57.87,Paid,
25852,2024-07-21,2024,7,3645,Fayoum,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,30ml,300,1,0,0.0,300.0,300.0,0.369,110.68,189.32,Paid,4.0
25853,2024-07-21,2024,7,556,Mansoura,33,Desert 33,Silk Route,Fruity,Male,Winter,3ml,30,2,0,0.0,30.0,60.0,0.448,26.86,33.14,Paid,
25854,2024-07-21,2024,7,2789,Assiut,23,Midnight 23,Aurum Scents,Oriental,Male,Summer,10ml,100,1,1,28.5,71.5,71.5,0.373,37.31,34.19,Paid,
25855,2024-07-21,2024,7,3636,Qena,30,Lumière 30,Aurum Scents,Floral,Female,AllSeasons,30ml,300,2,0,0.0,300.0,600.0,0.373,224.0,376.0,Paid,4.0
25856,2024-07-21,2024,7,108,Tanta,33,Desert 33,Silk Route,Fruity,Male,Winter,30ml,300,4,1,29.4,211.8,847.2,0.354,424.65,422.55,Paid,4.0
25857,2024-07-21,2024,7,1200,Cairo,31,Silk 31,Midnight Bloom,Citrus,Female,Summer,50ml,450,1,0,0.0,450.0,450.0,0.43,193.54,256.46,Paid,
25858,2024-07-21,2024,7,3559,Giza,25,Silk 25,Silk Route,Oriental,Male,Winter,10ml,100,2,0,0.0,100.0,200.0,0.394,78.85,121.15,Paid,
25859,2024-07-21,2024,7,227,Giza,20,Velour 20,Velour House,Fresh,Female,Summer,50ml,450,1,1,23.6,343.8,343.8,0.409,184.2,159.6,Paid,
25860,2024-07-21,2024,7,2325,Damietta,21,Desert 21,Midnight Bloom,Musk,Unisex,AllSeasons,3ml,30,1,1,11.9,26.43,26.43,0.364,10.93,15.5,Paid,3.0
25861,2024-07-21,2024,7,3454,Port Said,24,Nile 24,Rosewood Atelier,Floral,Male,Summer,3ml,30,2,1,10.4,26.88,53.76,0.374,22.44,31.32,Paid,
25862,2024-07-21,2024,7,3460,Beni Suef,33,Desert 33,Silk Route,Fruity,Male,Winter,30ml,300,1,0,0.0,300.0,300.0,0.423,126.9,173.1,Paid,
25863,2024-07-21,2024,7,3955,Giza,43,Midnight 43,Elxair Noir,Fresh,Female,Winter,10ml,100,2,0,0.0,100.0,200.0,0.357,71.46,128.54,Paid,
25864,2024-07-21,2024,7,256,Assiut,2,Lumière 02,Velour House,Floral,Female,AllSeasons,30ml,300,2,0,0.0,300.0,600.0,0.426,255.84,344.16,Paid,
25865,2024-07-21,2024,7,3003,Sohag,44,Silk 44,Aurum Scents,Citrus,Male,Winter,50ml,450,1,0,0.0,450.0,450.0,0.426,191.59,258.41,Paid,5.0
25866,2024-07-21,2024,7,3161,Mansoura,18,Aurum 18,Velour House,Citrus,Male,AllSeasons,15ml,130,3,0,0.0,130.0,390.0,0.394,153.83,236.17,Paid,
25867,2024-07-21,2024,7,2615,Zagazig,7,Amber 07,Elxair Noir,Woody,Female,Summer,5ml,50,1,1,21.4,39.3,39.3,0.423,21.15,18.15,Paid,4.0
25868,2024-07-21,2024,7,945,Minya,17,Velour 17,Nile Essence,Musk,Unisex,AllSeasons,5ml,50,2,0,0.0,50.0,100.0,0.362,36.23,63.77,Refunded,
25869,2024-07-21,2024,7,1643,Damietta,43,Midnight 43,Elxair Noir,Fresh,Female,Winter,15ml,130,2,0,0.0,130.0,260.0,0.376,97.86,162.14,Paid,4.0
25870,2024-07-21,2024,7,2340,Zagazig,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,10ml,100,1,0,0.0,100.0,100.0,0.352,35.23,64.77,Paid,
25871,2024-07-21,2024,7,2127,Tanta,9,Aurum 09,Velour House,Fresh,Male,Winter,10ml,100,2,1,22.3,77.7,155.4,0.422,84.38,71.02,Pending,
25872,2024-07-21,2024,7,1765,Minya,41,Silk 41,Aurum Scents,Woody,Unisex,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.44,13.19,16.81,Pending,
25873,2024-07-22,2024,7,3859,Mansoura,24,Nile 24,Rosewood Atelier,Floral,Male,Summer,10ml,100,1,1,24.2,75.8,75.8,0.396,39.6,36.2,Paid,4.0
25874,2024-07-22,2024,7,456,Aswan,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,5ml,50,1,0,0.0,50.0,50.0,0.394,19.72,30.28,Paid,4.0
25875,2024-07-22,2024,7,1397,Tanta,38,Rosewood 38,Aurum Scents,Floral,Female,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.361,18.05,31.95,Paid,
25876,2024-07-22,2024,7,928,Cairo,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,3ml,30,2,0,0.0,30.0,60.0,0.376,22.58,37.42,Paid,
25877,2024-07-22,2024,7,901,Fayoum,35,Rosewood 35,Silk Route,Musk,Unisex,Summer,3ml,30,1,1,23.4,22.98,22.98,0.405,12.14,10.84,Paid,
25878,2024-07-22,2024,7,3520,Qena,5,Rosewood 05,Aurum Scents,Woody,Unisex,Summer,50ml,450,2,0,0.0,450.0,900.0,0.429,386.2,513.8,Paid,
25879,2024-07-22,2024,7,3679,Minya,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,5ml,50,1,0,0.0,50.0,50.0,0.412,20.58,29.42,Paid,
25880,2024-07-22,2024,7,2696,Tanta,28,Amber 28,Velour House,Musk,Unisex,Winter,50ml,450,1,0,0.0,450.0,450.0,0.363,163.5,286.5,Paid,4.0
25881,2024-07-22,2024,7,3982,Aswan,15,Nile 15,Midnight Bloom,Fruity,Female,AllSeasons,100ml,600,1,1,22.4,465.6,465.6,0.381,228.52,237.08,Paid,
25882,2024-07-22,2024,7,1139,Cairo,1,Rosewood 01,Desert Oud,Oriental,Male,Summer,3ml,30,1,0,0.0,30.0,30.0,0.446,13.39,16.61,Paid,
25883,2024-07-22,2024,7,3986,Assiut,34,Amber 34,Elxair Noir,Fruity,Male,AllSeasons,15ml,130,2,1,16.6,108.42,216.84,0.368,95.56,121.28,Paid,
25884,2024-07-22,2024,7,2977,Sohag,11,Lumière 11,Lumière Paris-Style,Floral,Male,Summer,3ml,30,1,1,25.2,22.44,22.44,0.447,13.41,9.03,Paid,
25885,2024-07-22,2024,7,1626,Aswan,39,Velour 39,Elxair Noir,Fruity,Female,AllSeasons,30ml,300,3,1,10.8,267.6,802.8,0.415,373.75,429.05,Paid,
25886,2024-07-22,2024,7,512,Mansoura,40,Lumière 40,Aurum Scents,Fruity,Unisex,Summer,10ml,100,2,0,0.0,100.0,200.0,0.359,71.74,128.26,Paid,
25887,2024-07-22,2024,7,2523,Zagazig,16,Desert 16,Lumière Paris-Style,Fruity,Unisex,Winter,3ml,30,1,0,0.0,30.0,30.0,0.416,12.48,17.52,Paid,
25888,2024-07-22,2024,7,3008,Zagazig,8,Rosewood 08,Lumière Paris-Style,Floral,Unisex,Summer,3ml,30,1,0,0.0,30.0,30.0,0.388,11.65,18.35,Paid,
25889,2024-07-22,2024,7,3562,Minya,22,Elxair 22,Lumière Paris-Style,Oriental,Unisex,Winter,3ml,30,1,0,0.0,30.0,30.0,0.415,12.46,17.54,Paid,3.0
25890,2024-07-22,2024,7,3714,Luxor,44,Silk 44,Aurum Scents,Citrus,Male,Winter,30ml,300,3,0,0.0,300.0,900.0,0.411,369.45,530.55,Paid,
25891,2024-07-22,2024,7,1700,Beni Suef,20,Velour 20,Velour House,Fresh,Female,Summer,3ml,30,1,1,24.8,22.56,22.56,0.366,10.97,11.59,Paid,
25892,2024-07-22,2024,7,1776,Ismailia,31,Silk 31,Midnight Bloom,Citrus,Female,Summer,3ml,30,1,0,0.0,30.0,30.0,0.372,11.15,18.85,Paid,
25893,2024-07-22,2024,7,3984,Suez,32,Amber 32,Silk Route,Woody,Male,AllSeasons,50ml,450,1,0,0.0,450.0,450.0,0.382,171.92,278.08,Paid,
25894,2024-07-22,2024,7,1723,Cairo,26,Elxair 26,Aurum Scents,Citrus,Female,AllSeasons,3ml,30,1,0,0.0,30.0,30.0,0.428,12.85,17.15,Paid,
25895,2024-07-22,2024,7,418,Zagazig,33,Desert 33,Silk Route,Fruity,Male,Winter,3ml,30,2,0,0.0,30.0,60.0,0.381,22.86,37.14,Paid,
25896,2024-07-22,2024,7,2789,Fayoum,35,Rosewood 35,Silk Route,Musk,Unisex,Summer,10ml,100,1,0,0.0,100.0,100.0,0.435,43.48,56.52,Paid,4.0
25897,2024-07-22,2024,7,3735,Suez,3,Aurum 03,Lumière Paris-Style,Oriental,Male,Winter,5ml,50,3,0,0.0,50.0,150.0,0.369,55.38,94.62,Paid,
25898,2024-07-22,2024,7,2408,Assiut,20,Velour 20,Velour House,Fresh,Female,Summer,15ml,130,1,1,11.0,115.7,115.7,0.413,53.63,62.07,Paid,5.0
25899,2024-07-22,2024,7,596,Aswan,29,Rosewood 29,Desert Oud,Oriental,Male,Summer,15ml,130,1,1,22.8,100.36,100.36,0.369,47.99,52.37,Paid,
25900,2024-07-22,2024,7,2913,Mansoura,10,Desert 10,Aurum Scents,Fruity,Male,AllSeasons,30ml,300,1,1,17.9,246.3,246.3,0.392,117.56,128.74,Paid,
25901,2024-07-22,2024,7,1275,Zagazig,44,Silk 44,Aurum Scents,Citrus,Male,Winter,50ml,450,1,0,0.0,450.0,450.0,0.37,166.32,283.68,Paid,4.0
25902,2024-07-22,2024,7,2150,Assiut,25,Silk 25,Silk Route,Oriental,Male,Winter,15ml,130,2,0,0.0,130.0,260.0,0.402,104.61,155.39,Paid,
25903,2024-07-22,2024,7,1948,Mansoura,19,Nile 19,Midnight Bloom,Oriental,Unisex,Winter,50ml,450,1,1,20.0,360.0,360.0,0.368,165.66,194.34,Paid,
